write_date,article_id,subject,carrier,plan_bucket,plan_name,new_amount,mnp_amount,status,source_text
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 2068 ㅣ LTE 알뜰 (1168+/ 통 화 맘껏) ㅣ 49.060 ㅣ 36,140 무제한 . 무제한 ㅣ 300 분 | 1168 | Q2GB+3Mbps 80,000 | 120,000 80.000 | 120,000 80,000 | 120,000"
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),sk7,7GB,auto_candidate,80000,110000,needs_review,"결 합 568 | LTE 알뜰 (768+/ 통 화 맘껏) 48.400 ㅣ 19,140 무제한 ： 무제한 ㅣ 300 분 | 768 ‘Mbps 80,000 | 110,000 80,000 | 110,000 80,000 | 110,000"
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),skylife,11GB,auto_candidate,65000,90000,needs_review,"모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분 1168+ 일 208 31605 65,000 90,000 65,000 90,000"
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),skylife,7GB,auto_candidate,55000,80000,needs_review,"모 두 충분 768+( 밀 리 의 서재) 16,200 무제한 무제한 300 분 7068 ‘Mbps 55,000 80,000 55,000 80,000"
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),umobile,11GB,auto_candidate,70000,70000,needs_review,"| | 이 동 의 즐거움 (- 패 스 (7168+ 통 화 기 본) 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 70,000 70,000"
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),umobile,7GB,auto_candidate,70000,70000,needs_review,"| = | LTE (768+/ 통 화 기 본) 18,600 무제한 무 제 한 | 300 분 | 7GB Mbps 70,000 70,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"데이터 더 주는 유심 1168 49,390 | 12,400 | 36,990 | 무제한 | 무제한 | 300 분 | 11GB 일 268+314665 30,000 120,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,hello,7GB,auto_candidate,30000,110000,needs_review,"DATA 걱 정 없는 유심 766 45,100 | 26,600 | 18,500 | 무제한 | 무제한 ｜ 300 분 | 768 ‘Mbps 30,000 110,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,ktm,11GB,auto_candidate,80000,120000,needs_review,"20GB 모 두 다 맘껏 1168+( 웨 이브 베이직) 51,000 36,600 무제한 무제한 300 분 11GB+22GB| 30605 80,000 | 120,000 tok 80,000 120,000 OR"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,sk7,7GB,auto_candidate,80000,80000,needs_review,"결 합 5668 LTE 알뜰 (768+/ 통 화 맘껏) 48,400 | 19,140 무제한 | 무제한 | 3008 768 ‘Mbps 80,000 80,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,skylife,11GB,auto_candidate,65000,90000,needs_review,"모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분 1168+ 일 208 31605 65,000 90,000 65,000 90,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,skylife,7GB,auto_candidate,55000,80000,needs_review,"모 두 충분 768+( 밀 리 의 서재) 16,200 무제한 무제한 300 분 7068 ‘Mbps 55,000 80,000 55,000 80,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,umobile,11GB,auto_candidate,70000,70000,needs_review,"| | 이 동 의 즐거움 (- 패 스 (7168+ 통 화 기 본) 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 70,000 70,000"
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,umobile,7GB,auto_candidate,70000,70000,needs_review,"| = | LTE (768+/ 통 화 기 본) 18,600 무제한 무 제 한 | 300 분 | 7GB Mbps 70,000 70,000"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"쿠 폰 팩 유심 1168 49,390 10 | aa | aac 무제한 일 268+34605 | 30,000 120,000 | | 30,000 120,000 |"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,hello,7GB,auto_candidate,30000,110000,needs_review,"데이터 더 주는 유심 766 45,100 | 23,600 | 21,500 | 무제한 | 무제한 | 300 분 | 768 ‘Mbps 30,000 110,000 30,000 110,000 ||"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,ktm,11GB,auto_candidate,60000,120000,needs_review,"2008 M 프리미엄 1168( 밀 리 의 서재) 45900 | 34000 | ems | sme | 300% | 700+ 일 208| | 34005 60,000 120,000 60,000 120,000"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 2006 CMLink (11GB+) 54,560 | 41,200 무제한 | 무제한 | 300 ㅣ 1168 | 22GB+3Mbps| 80,000 | 120,000"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,skylife,11GB,auto_candidate,65000,90000,needs_review,"모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분 1168+ 일 208 31605 65,000 90,000 65,000 90,000"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,skylife,7GB,auto_candidate,55000,80000,needs_review,"모 두 충분 768+( 밀 리 의 서재) 16,200 무제한 무제한 300 분 7068 ‘Mbps 55,000 80,000 55,000 80,000"
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2068 이 동 의 즐거움 (- 패 스 (7168+ 통 화 기 본) 34,900 무제한 무제한 ㅣ 300 분 | 1168+ 일 268 3Mbps 55,000 121,000 55,000 121,000"
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"쿠 폰 팩 유심 1168 49,390 10 | aa | aac 무제한 일 268+34605 | 30,000 120,000 | | 30,000 120,000 |"
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,hello,7GB,auto_candidate,30000,110000,needs_review,"데이터 더 주는 유심 766 45,100 | 23,600 | 21,500 | 무제한 | 무제한 | 300 분 | 768 ‘Mbps 30,000 110,000 30,000 110,000 ||"
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,ktm,11GB,auto_candidate,60000,120000,needs_review,"2008 M 프리미엄 1168( 밀 리 의 서재) 45900 | 34000 | ems | sme | 300% | 700+ 일 208| | 34005 60,000 120,000 60,000 120,000"
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,sk7,11GB,manual_image_confirmed,80000,100000,manual_fixed,2025-10-30 10차 image: LTE 알뜰 11GB+ 내국인 010신규/MNP
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,sk7,7GB,manual_image_confirmed,80000,90000,manual_fixed,2025-10-30 10차 image: LTE 알뜰 7GB+ 내국인 010신규/MNP
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,skylife,11GB,auto_candidate,65000,90000,needs_review,"모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분 1168+ 일 208 31605 65,000 90,000 65,000 90,000"
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,skylife,7GB,auto_candidate,55000,80000,needs_review,"모 두 충분 768+( 밀 리 의 서재) 16,200 무제한 무제한 300 분 7068 ‘Mbps 55,000 80,000 55,000 80,000"
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2068 이 동 의 즐거움 (- 패 스 (7168+ 통 화 기 본) 34,900 무제한 무제한 ㅣ 300 분 | 1168+ 일 268 3Mbps 55,000 121,000 55,000 121,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 29390 | 15400 | 33990 | set | 무지한 | soe | 1005 | 일 268+314609 30,000 120,000 30,000 120,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 1068 글로벌 100 (11GB 41,640 무제한 무제한 300 분 1168 3Mbps 80,000 120,000 80,000 120,000 80,000 120,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,skylife,11GB,auto_candidate,65000,120000,needs_review,"| 2008 SKY 모두 SH 11GB+(CuU) 34,000 무제한 무제한 300 분 |1168+ 일 208| 3Mbps 65,000 120,000 65,000 120,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"5GB(4! 7} 모두 충분 768+( 모 아진) 16,200 무제한 무제한 300 분 768 Mbps. 55,000 90,000 55,000 90,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 29390 | 15400 | 33990 | set | 무지한 | soe | 1005 | 일 268+314609 30,000 120,000 30,000 120,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 1068 | 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1108 3Mbps | 80,000 | 120,000 | 80,000 | 120,000 | 80,000 | 120,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,sk7,7GB,auto_candidate,80000,110000,needs_review,"결 합 1066 ㅣ 글로벌 300 (768+/ 통 화 맘껏) 29,040 무제한 | 무제한 | 3008 7GB ‘Mbps. 80,000 | 110,000 | 80,000 | 110,000 | 80,000 | 110,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"| 5GB | 모 두 충 분 768+( 밀 리 의 서재) 16.200 무제한 무제한 300 분 7068 Mbps 55,000 90,000 55,000 90,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,hello,11GB,auto_candidate,30000,120000,needs_review,"The 착한 데이터 유심 11GB 29390 | 15400 | 33990 | set | 무지한 | soe | 1005 | 일 268+314609 30,000 120,000 30,000 120,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 1068 | 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1108 3Mbps | 80,000 | 120,000 | 80,000 | 120,000 | 80,000 | 120,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,sk7,7GB,auto_candidate,80000,110000,needs_review,"결 합 1066 ㅣ 글로벌 300 (768+/ 통 화 맘껏) 29,040 무제한 | 무제한 | 3008 7GB ‘Mbps. 80,000 | 110,000 | 80,000 | 110,000 | 80,000 | 110,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,skylife,11GB,auto_candidate,65000,120000,needs_review,"2008 Sky 모두 중 분 1168+( 모 아진) 34.000 ㅣ 무제한 무제한 | 300% . 1168+ 일 208 34605 | 65,000 120.000 65000 ㅣ 120,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,hello,11GB,auto_candidate,30000,110000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 | 300 분 | 11.068 212GB+3Mbps 30,000 | 110,000 | 30.000 | 110,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,hello,7GB,auto_candidate,30000,100000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26600 | 18.500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 100,000 | 30.000 | 100,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 1068 | 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1108 3Mbps | 80,000 | 120,000 | 80,000 | 120,000 | 80,000 | 120,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,sk7,7GB,auto_candidate,80000,110000,needs_review,"결 합 1066 ㅣ 글로벌 300 (768+/ 통 화 맘껏) 29,040 무제한 | 무제한 | 3008 7GB ‘Mbps. 80,000 | 110,000 | 80,000 | 110,000 | 80,000 | 110,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,skylife,11GB,auto_candidate,65000,120000,needs_review,"2008 Sky 모두 중 분 1168+( 모 아진) 34.000 ㅣ 무제한 무제한 | 300% . 1168+ 일 208 34605 | 65,000 120.000 65000 ㅣ 120,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,hello,11GB,auto_candidate,30000,110000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 | 300 분 | 11.068 212GB+3Mbps 30,000 | 110,000 | 30.000 | 110,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,hello,7GB,auto_candidate,30000,100000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26600 | 18.500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 100,000 | 30.000 | 100,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 1068 | 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1108 3Mbps | 80,000 | 120,000 | 80,000 | 120,000 | 80,000 | 120,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,sk7,7GB,auto_candidate,80000,110000,needs_review,"결 합 1066 ㅣ 글로벌 300 (768+/ 통 화 맘껏) 29,040 무제한 | 무제한 | 3008 7GB ‘Mbps. 80,000 | 110,000 | 80,000 | 110,000 | 80,000 | 110,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,skylife,11GB,auto_candidate,65000,100000,needs_review,"20GB 모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분  11680+ 일 20 이 3Mbps 65,000 100,000 65,000 100,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"5GB 모 두 중 분 768+( 밀 리 의 서재) 16.200 무제한 무제한 300 분 768 ‘1Mbps 55,000 90,000 55,000 90,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,hello,11GB,auto_candidate,30000,110000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 | 300 분 | 11.068 212GB+3Mbps 30,000 | 110,000 | 30.000 | 110,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,hello,7GB,auto_candidate,30000,100000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26600 | 18.500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 100,000 | 30.000 | 100,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,sk7,11GB,auto_candidate,80000,120000,needs_review,"결 합 1068 | 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1108 3Mbps | 80,000 | 120,000 | 80,000 | 120,000 | 80,000 | 120,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,sk7,7GB,auto_candidate,80000,110000,needs_review,"결 합 1066 ㅣ 글로벌 300 (768+/ 통 화 맘껏) 29,040 무제한 | 무제한 | 3008 7GB ‘Mbps. 80,000 | 110,000 | 80,000 | 110,000 | 80,000 | 110,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,skylife,11GB,auto_candidate,65000,100000,needs_review,"20GB 모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분  11680+ 일 20 이 3Mbps 65,000 100,000 65,000 100,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"5GB 모 두 중 분 768+( 밀 리 의 서재) 16.200 무제한 무제한 300 분 768 ‘1Mbps 55,000 90,000 55,000 90,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,hello,11GB,auto_candidate,30000,110000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 | 300 분 | 11.068 212GB+3Mbps 30,000 | 110,000 | 30.000 | 110,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,hello,7GB,auto_candidate,30000,100000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26600 | 18.500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 100,000 | 30.000 | 100,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,sk7,11GB,auto_candidate,120000,120000,needs_review,"결 합 1068｜ 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1168 3Mbps 120,000 120,000 120,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,sk7,7GB,auto_candidate,110000,110000,needs_review,"결 합 1066｜ . 글로벌 300 (768+/ 통 화 맘껏) 29,040 7 만 폰 제 공 무제한 | 무제한 | 3008 768 ‘Mbps. 110,000 110,000 110,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,skylife,11GB,auto_candidate,65000,100000,needs_review,"20GB 모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분  11680+ 일 20 이 3Mbps 65,000 100,000 65,000 100,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"5GB 모 두 중 분 768+( 밀 리 의 서재) 16.200 무제한 무제한 300 분 768 ‘1Mbps 55,000 90,000 55,000 90,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,umobile,7GB,auto_candidate,55000,110000,needs_review,"568 LTE (768+/ 통 화 기 본) 18.600 무제한 무 제 한 | 300 분 7068 1Mbps 55,000 110,000 55,000 110,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,hello,11GB,auto_candidate,30000,110000,needs_review,"The 착한 데이터 유심 11GB 49,390 | 15,400 | 33,990 | 무제한 | 무제한 | 300 분 | 11.068 212GB+3Mbps 30,000 | 110,000 | 30.000 | 110,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,hello,7GB,auto_candidate,30000,100000,needs_review,"DATA 걱 정 없는 유심 768 45,100 | 26600 | 18.500 | 무제한 | 무제한 | 300 분 | 708 ‘Mbps 30,000 | 100,000 | 30.000 | 100,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,ktm,7GB,auto_candidate,60000,110000,needs_review,"5GB M 스페셜 760( 밀 리 의 서재) 31,000 | 17,900 무제한 무제한 300 분 768 ‘Mbps. 60,000 110,000 60,000 110,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,sk7,11GB,auto_candidate,120000,120000,needs_review,"결 합 1068｜ 글로벌 300 (1168+/ 통 화 맘껏) 46,040 무제한 | 무제한 | 300% | 1168 3Mbps 120,000 120,000 120,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,sk7,7GB,auto_candidate,110000,110000,needs_review,"결 합 1066｜ . 글로벌 300 (768+/ 통 화 맘껏) 29,040 7 만 폰 제 공 무제한 | 무제한 | 3008 768 ‘Mbps. 110,000 110,000 110,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,skylife,11GB,auto_candidate,65000,100000,needs_review,"20GB 모 두 충분 1168+( 밀 리 의 서재) 33,100 무제한 무제한 300 분  11680+ 일 20 이 3Mbps 65,000 100,000 65,000 100,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,skylife,7GB,auto_candidate,55000,90000,needs_review,"5GB 모 두 중 분 768+( 밀 리 의 서재) 16.200 무제한 무제한 300 분 768 ‘1Mbps 55,000 90,000 55,000 90,000"
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,umobile,11GB,auto_candidate,55000,121000,needs_review,"2008 LTE 스폐셜 34,900 무제한 무 제 한 | 300 분 | 11GB+ 22GB 3Mbps 55,000 121,000 55,000 121,000"
