write_date,article_id,subject,carrier,7GB_new,7GB_mnp,11GB_new,11GB_mnp,status,local_path
2025-10-18 18:27:43,375,케이엘모바일_부성정책_ 10월 18일부터_ 6차 추가 정책,sk7,80000,80000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/375/sk7.png
2025-10-18 18:27:43,375,케이엘모바일_부성정책_ 10월 18일부터_ 6차 추가 정책,skylife,,,65000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/375/skylife.png
2025-10-18 18:27:43,375,케이엘모바일_부성정책_ 10월 18일부터_ 6차 추가 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/375/umobile.png
2025-10-21 10:24:18,376,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책,hello,,,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/376/hello.png
2025-10-21 10:24:18,376,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책,ktm,80000,110000,80000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/376/ktm.png
2025-10-21 10:24:18,376,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/376/sk7.png
2025-10-21 10:24:18,376,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책,skylife,55000,80000,65000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/376/skylife.png
2025-10-21 10:24:18,376,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책,umobile,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/376/umobile.png
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),hello,30000,110000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/377/hello.png
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),ktm,80000,110000,80000,140000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/377/ktm.png
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/377/sk7.png
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),skylife,55000,80000,65000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/377/skylife.png
2025-10-21 15:21:23,377,케이엘모바일_부성정책_ 10월 21일부터_ 7차 정책(수정),umobile,70000,70000,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/377/umobile.png
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,hello,30000,110000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/378/hello.png
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,ktm,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/378/ktm.png
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,sk7,80000,80000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/378/sk7.png
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,skylife,55000,80000,65000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/378/skylife.png
2025-10-22 10:08:10,378,케이엘모바일_부성정책_ 10월 22일_ 8차 정책,umobile,70000,70000,70000,70000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/378/umobile.png
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,hello,30000,110000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/379/hello.png
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,ktm,,,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/379/ktm.png
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,skylife,55000,80000,65000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/379/skylife.png
2025-10-24 12:29:37,379,케이엘모바일_부성정책_ 10월 24일_ 9차 정책,umobile,,,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/379/umobile.png
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,hello,30000,110000,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/380/hello.png
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,ktm,,,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/380/ktm.png
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,sk7,80000,90000,80000,100000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/380/sk7.png
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,skylife,55000,80000,65000,90000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/380/skylife.png
2025-10-30 10:01:50,380,케이엘모바일_부성정책_ 10월 30일_ 10차 정책,umobile,,,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/380/umobile.png
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,hello,,,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/381/hello.png
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/381/ktm.png
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/381/sk7.png
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,skylife,55000,90000,65000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/381/skylife.png
2025-11-01 11:44:47,381,케이엘모바일_부성정책_ 11월 1일_ 1차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/381/umobile.png
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,hello,,,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/382/hello.png
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/382/ktm.png
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/382/skylife.png
2025-11-03 13:37:32,382,케이엘모바일_부성정책_ 11월 3일_ 2차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/382/umobile.png
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,hello,,,30000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/386/hello.png
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/386/ktm.png
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,skylife,,,65000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/386/skylife.png
2025-11-11 11:31:13,386,케이엘모바일_부성정책_ 11월 11일_ 3차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/386/umobile.png
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/387/hello.png
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/387/ktm.png
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,skylife,,,65000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/387/skylife.png
2025-11-12 12:13:06,387,케이엘모바일_부성정책_ 11월 12일_ 4차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/387/umobile.png
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/388/hello.png
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/388/ktm.png
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,skylife,55000,90000,65000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/388/skylife.png
2025-11-19 10:06:12,388,케이엘모바일_부성정책_ 11월 19일_ 5차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/388/umobile.png
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/389/hello.png
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/389/ktm.png
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,skylife,55000,90000,65000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/389/skylife.png
2025-11-20 09:56:27,389,케이엘모바일_부성정책_ 11월 20일_ 6차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/389/umobile.png
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/390/hello.png
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/390/ktm.png
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,sk7,110000,110000,120000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/390/sk7.png
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,skylife,55000,90000,65000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/390/skylife.png
2025-11-25 10:16:55,390,케이엘모바일_부성정책_ 11월 25일_ 7차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/390/umobile.png
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/391/hello.png
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,ktm,60000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/391/ktm.png
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,sk7,110000,110000,120000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/391/sk7.png
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,skylife,55000,90000,65000,100000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/391/skylife.png
2025-11-27 10:38:34,391,케이엘모바일_부성정책_ 11월 27일_ 8차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/391/umobile.png
2025-12-01 09:54:30,392,케이엘모바일_부성정책_ 12월 1일_ 1차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/392/hello.png
2025-12-01 09:54:30,392,케이엘모바일_부성정책_ 12월 1일_ 1차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/392/ktm.png
2025-12-01 09:54:30,392,케이엘모바일_부성정책_ 12월 1일_ 1차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/392/sk7.png
2025-12-01 09:54:30,392,케이엘모바일_부성정책_ 12월 1일_ 1차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/392/skylife.png
2025-12-01 09:54:30,392,케이엘모바일_부성정책_ 12월 1일_ 1차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/392/umobile.png
2025-12-03 10:28:55,393,케이엘모바일_부성정책_ 12월 3일_ 2차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/393/hello.png
2025-12-03 10:28:55,393,케이엘모바일_부성정책_ 12월 3일_ 2차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/393/ktm.png
2025-12-03 10:28:55,393,케이엘모바일_부성정책_ 12월 3일_ 2차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/393/skylife.png
2025-12-03 10:28:55,393,케이엘모바일_부성정책_ 12월 3일_ 2차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/393/umobile.png
2025-12-04 13:54:36,395,케이엘모바일_부성정책_ 12월 4일_ 3차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/395/hello.png
2025-12-04 13:54:36,395,케이엘모바일_부성정책_ 12월 4일_ 3차 정책,ktm,60000,110000,60000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/395/ktm.png
2025-12-04 13:54:36,395,케이엘모바일_부성정책_ 12월 4일_ 3차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/395/skylife.png
2025-12-04 13:54:36,395,케이엘모바일_부성정책_ 12월 4일_ 3차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/395/umobile.png
2025-12-05 10:41:52,396,케이엘모바일_부성정책_ 12월 5일_ 4차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/396/hello.png
2025-12-05 10:41:52,396,케이엘모바일_부성정책_ 12월 5일_ 4차 정책,ktm,70000,70000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/396/ktm.png
2025-12-05 10:41:52,396,케이엘모바일_부성정책_ 12월 5일_ 4차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/396/sk7.png
2025-12-05 10:41:52,396,케이엘모바일_부성정책_ 12월 5일_ 4차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/396/skylife.png
2025-12-05 10:41:52,396,케이엘모바일_부성정책_ 12월 5일_ 4차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/396/umobile.png
2025-12-10 10:38:42,397,케이엘모바일_부성정책_ 12월 10일_ 5차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/397/hello.png
2025-12-10 10:38:42,397,케이엘모바일_부성정책_ 12월 10일_ 5차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/397/ktm.png
2025-12-10 10:38:42,397,케이엘모바일_부성정책_ 12월 10일_ 5차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/397/sk7.png
2025-12-10 10:38:42,397,케이엘모바일_부성정책_ 12월 10일_ 5차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/397/skylife.png
2025-12-10 10:38:42,397,케이엘모바일_부성정책_ 12월 10일_ 5차 정책,umobile,55000,110000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/397/umobile.png
2025-12-13 10:19:21,398,케이엘모바일_부성정책_ 12월 13일_ 6차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/398/hello.png
2025-12-13 10:19:21,398,케이엘모바일_부성정책_ 12월 13일_ 6차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/398/ktm.png
2025-12-13 10:19:21,398,케이엘모바일_부성정책_ 12월 13일_ 6차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/398/sk7.png
2025-12-13 10:19:21,398,케이엘모바일_부성정책_ 12월 13일_ 6차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/398/skylife.png
2025-12-13 10:19:21,398,케이엘모바일_부성정책_ 12월 13일_ 6차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/398/umobile.png
2025-12-16 10:14:59,399,케이엘모바일_부성정책_ 12월 16일_ 7차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/399/hello.png
2025-12-16 10:14:59,399,케이엘모바일_부성정책_ 12월 16일_ 7차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/399/ktm.png
2025-12-16 10:14:59,399,케이엘모바일_부성정책_ 12월 16일_ 7차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/399/sk7.png
2025-12-16 10:14:59,399,케이엘모바일_부성정책_ 12월 16일_ 7차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/399/skylife.png
2025-12-16 10:14:59,399,케이엘모바일_부성정책_ 12월 16일_ 7차 정책,umobile,55000,110000,55000,121000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/399/umobile.png
2025-12-17 10:59:14,400,케이엘모바일_부성정책_ 12월 17일_ 8차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/400/hello.png
2025-12-17 10:59:14,400,케이엘모바일_부성정책_ 12월 17일_ 8차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/400/ktm.png
2025-12-17 10:59:14,400,케이엘모바일_부성정책_ 12월 17일_ 8차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/400/sk7.png
2025-12-17 10:59:14,400,케이엘모바일_부성정책_ 12월 17일_ 8차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/400/skylife.png
2025-12-17 10:59:14,400,케이엘모바일_부성정책_ 12월 17일_ 8차 정책,umobile,55000,55000,55000,55000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/400/umobile.png
2025-12-18 09:56:00,401,케이엘모바일_부성정책_ 12월 18일_ 9차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/401/hello.png
2025-12-18 09:56:00,401,케이엘모바일_부성정책_ 12월 18일_ 9차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/401/ktm.png
2025-12-18 09:56:00,401,케이엘모바일_부성정책_ 12월 18일_ 9차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/401/sk7.png
2025-12-18 09:56:00,401,케이엘모바일_부성정책_ 12월 18일_ 9차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/401/skylife.png
2025-12-18 09:56:00,401,케이엘모바일_부성정책_ 12월 18일_ 9차 정책,umobile,55000,55000,55000,55000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/401/umobile.png
2025-12-22 15:47:34,402,케이엘모바일_부성정책_ 12월 22일_ 10차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/402/hello.png
2025-12-22 15:47:34,402,케이엘모바일_부성정책_ 12월 22일_ 10차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/402/ktm.png
2025-12-22 15:47:34,402,케이엘모바일_부성정책_ 12월 22일_ 10차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/402/sk7.jpg
2025-12-22 15:47:34,402,케이엘모바일_부성정책_ 12월 22일_ 10차 정책,skylife,55000,90000,,,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/402/skylife.png
2025-12-22 15:47:34,402,케이엘모바일_부성정책_ 12월 22일_ 10차 정책,umobile,55000,55000,55000,55000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/402/umobile.png
2025-12-23 10:58:59,403,케이엘모바일_부성정책_ 12월 23일_ 11차 정책,hello,30000,100000,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/403/hello.png
2025-12-23 10:58:59,403,케이엘모바일_부성정책_ 12월 23일_ 11차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/403/ktm.png
2025-12-23 10:58:59,403,케이엘모바일_부성정책_ 12월 23일_ 11차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/403/sk7.png
2025-12-23 10:58:59,403,케이엘모바일_부성정책_ 12월 23일_ 11차 정책,skylife,,,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/403/skylife.png
2025-12-23 10:58:59,403,케이엘모바일_부성정책_ 12월 23일_ 11차 정책,umobile,55000,55000,55000,55000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/403/umobile.png
2025-12-24 11:35:28,404,케이엘모바일_부성정책_ 12월 24일_ 12차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/404/hello.jpg
2025-12-24 11:35:28,404,케이엘모바일_부성정책_ 12월 24일_ 12차 정책,ktm,70000,100000,70000,110000,manual_fixed,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/404/ktm.png
2025-12-24 11:35:28,404,케이엘모바일_부성정책_ 12월 24일_ 12차 정책,sk7,80000,110000,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/404/sk7.png
2025-12-24 11:35:28,404,케이엘모바일_부성정책_ 12월 24일_ 12차 정책,skylife,,,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/404/skylife.png
2025-12-24 11:35:28,404,케이엘모바일_부성정책_ 12월 24일_ 12차 정책,umobile,55000,55000,55000,55000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/404/umobile.png
2025-12-25 10:06:19,405,케이엘모바일_부성정책_ 12월 25일_ 13차 정책,hello,,,30000,110000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/405/hello.jpg
2025-12-25 10:06:19,405,케이엘모바일_부성정책_ 12월 25일_ 13차 정책,ktm,70000,110000,70000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/405/ktm.png
2025-12-25 10:06:19,405,케이엘모바일_부성정책_ 12월 25일_ 13차 정책,sk7,,,80000,120000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/405/sk7.png
2025-12-25 10:06:19,405,케이엘모바일_부성정책_ 12월 25일_ 13차 정책,skylife,,,75000,130000,needs_review,/Users/jinwoo/Documents/Codex/2026-05-30/new-chat/policy-tracker/data/images/405/skylife.png
